transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,sale_hour,gains
1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000,2022,10,19,Profit
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,2022,11,19,Profit
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900,2023,12,19,Profit
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000,2023,12,22,Profit
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900,2022,12,21,Profit
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000,2023,11,17,Profit
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000,2023,12,21,Profit
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500,2023,10,20,Loss
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300,2023,10,19,Profit
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000,2023,10,18,Profit
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500,2023,9,18,Loss
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300,2022,10,19,Loss
51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75,2022,10,22,Profit
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900,2022,12,17,Profit
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,2023,10,21,Profit
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,2023,12,18,Profit
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50,2023,9,22,Loss
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75,2023,9,17,Profit
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900,2023,12,21,Profit
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100,2022,10,18,Profit
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,2022,11,21,Profit
1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50,2022,9,22,Loss
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,2023,12,19,Profit
373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600,2022,9,22,Profit
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200,2023,9,19,Profit
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,2023,10,21,Profit
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150,2022,10,19,Profit
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,2022,9,19,Profit
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600,2023,10,20,Profit
1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200,2022,10,22,Profit
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,2022,12,17,Profit
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,2022,11,22,Profit
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60,2023,10,17,Profit
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200,2023,10,20,Profit
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60,2022,12,17,Profit
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600,2023,12,21,Profit
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90,2023,11,20,Profit
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000,2022,11,21,Profit
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60,2023,12,21,Profit
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,2022,10,17,Profit
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60,2023,9,18,Profit
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600,2022,12,22,Profit
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90,2023,9,20,Profit
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000,2023,9,17,Profit
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500,2022,11,18,Loss
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30,2023,9,17,Loss
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500,2023,11,17,Loss
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30,2023,10,21,Loss
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500,2022,11,19,Profit
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500,2023,11,19,Profit
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,2022,10,22,Profit
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000,2023,10,17,Profit
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200,2023,11,18,Profit
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,2022,10,20,Profit
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,2022,10,22,Profit
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000,2022,11,19,Profit
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200,2023,9,19,Profit
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,2023,12,20,Profit
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25,2023,10,17,Loss
634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000,2022,10,19,Profit
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25,2022,12,20,Loss
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000,2023,11,17,Profit
201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25,2022,10,19,Loss
286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50,2022,10,22,Profit
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120,2023,10,19,Profit
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25,2023,10,17,Loss
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50,2022,12,17,Profit
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,2023,11,19,Profit
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,2023,9,20,Profit
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,2022,12,22,Profit
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200,2023,11,22,Profit
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600,2023,10,19,Profit
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,2022,10,21,Profit
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200,2023,9,18,Profit
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200,2023,10,21,Profit
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600,2023,10,21,Profit
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75,2023,10,17,Profit
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,2023,11,19,Profit
393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000,2022,10,18,Profit
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300,2023,12,19,Loss
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,2022,12,22,Profit
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75,2023,12,22,Profit
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500,2022,9,22,Loss
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75,2023,9,19,Profit
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,2023,10,20,Profit
1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000,2022,10,17,Profit
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300,2022,10,21,Profit
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200,2022,12,19,Profit
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75,2022,11,17,Profit
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500,2023,11,17,Loss
310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25,2022,11,21,Loss
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150,2023,10,17,Profit
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300,2022,10,19,Loss
1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25,2022,10,21,Profit
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,2022,10,20,Profit
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300,2023,10,18,Loss
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000,2022,11,18,Profit
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,2023,10,18,Profit
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75,2023,12,22,Profit
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000,2022,12,20,Profit
1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100,2022,10,18,Profit
1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75,2023,9,21,Profit
456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60,2023,12,19,Profit
627,24-10-2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50,2022,10,18,Loss
1456,02-09-2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60,2022,9,18,Profit
1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50,2022,11,17,Loss
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100,2023,11,17,Profit
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200,2023,10,18,Profit
431,29-10-2022,22:02:00,99,Male,63,Electronics,4,300,345,1200,2022,10,22,Profit
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100,2023,9,17,Profit
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200,2022,11,21,Profit
1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200,2023,9,21,Profit
370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60,2023,10,21,Profit
711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500,2023,9,22,Profit
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100,2023,9,18,Profit
943,05-11-2022,19:29:00,90,Female,57,Clothing,4,300,318,1200,2022,11,19,Profit
1370,04-11-2022,22:51:00,90,Male,23,Electronics,2,30,36,60,2022,11,22,Profit
1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500,2023,9,20,Profit
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100,2022,12,21,Profit
1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200,2023,11,21,Profit
350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75,2022,11,17,Profit
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100,2022,12,20,Profit
1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75,2023,11,22,Profit
1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100,2022,9,21,Profit
109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000,2023,9,19,Profit
191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25,2023,12,21,Loss
1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000,2023,12,22,Profit
1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25,2023,9,17,Loss
340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200,2023,9,22,Profit
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300,2022,12,19,Loss
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300,2022,12,19,Loss
962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60,2023,12,22,Profit
1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200,2023,10,20,Profit
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300,2022,12,18,Loss
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300,2022,12,22,Profit
1962,07-09-2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60,2022,9,18,Profit
249,28-09-2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50,2022,9,20,Loss
1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50,2022,12,21,Loss
922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50,2023,10,22,Loss
1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50,2023,10,20,Profit
600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000,2023,10,18,Profit
680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900,2022,12,22,Profit
770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50,2022,12,22,Loss
1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000,2022,12,17,Profit
1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900,2023,9,17,Profit
1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50,2023,11,20,Loss
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150,2022,12,18,Profit
250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50,2022,12,23,Loss
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100,2023,9,18,Profit
937,18-10-2022,19:57:00,50,Female,62,Beauty,1,500,510,500,2022,10,19,Loss
1060,12-11-2022,18:29:00,71,Male,30,Beauty,3,50,57,150,2022,11,18,Profit
1250,19-11-2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50,2022,11,20,Profit
1516,09-11-2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100,2022,11,17,Profit
1937,07-09-2022,17:57:00,52,Female,62,Beauty,1,500,620,500,2022,9,17,Loss
318,22-10-2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25,2023,10,21,Loss
342,05-11-2023,17:24:00,85,Female,43,Clothing,4,500,500,2000,2023,11,17,Profit
564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100,2023,9,20,Profit
767,07-11-2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75,2022,11,22,Profit
1318,25-12-2022,22:57:00,55,Male,61,Clothing,1,25,27,25,2022,12,22,Loss
1342,18-09-2022,23:00:00,114,Female,43,Clothing,4,500,485,2000,2022,9,23,Profit
1564,04-10-2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100,2022,10,22,Profit
1767,10-12-2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75,2022,12,17,Profit
503,08-10-2023,20:06:00,63,Male,45,Beauty,4,500,570,2000,2023,10,20,Profit
869,08-09-2022,22:16:00,51,Male,37,Beauty,3,500,485,1500,2022,9,22,Profit
1503,17-10-2022,18:28:00,67,Male,45,Beauty,4,500,605,2000,2022,10,18,Profit
1869,23-10-2022,19:51:00,113,Male,37,Beauty,3,500,605,1500,2022,10,19,Profit
126,01-11-2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90,2022,11,18,Profit
349,04-12-2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50,2023,12,17,Profit
440,22-11-2023,20:15:00,110,Male,64,Clothing,2,300,348,600,2023,11,20,Profit
1126,12-09-2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90,2022,9,17,Profit
1349,08-12-2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50,2023,12,21,Profit
1440,01-09-2023,19:20:00,86,Male,64,Clothing,2,300,354,600,2023,9,19,Profit
124,24-12-2022,21:17:00,83,Male,33,Clothing,4,500,515,2000,2022,12,21,Profit
324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150,2022,11,17,Profit
677,17-12-2022,21:13:00,65,Female,19,Beauty,3,500,555,1500,2022,12,21,Profit
1124,06-10-2023,20:04:00,83,Male,33,Clothing,4,500,515,2000,2023,10,20,Profit
1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150,2023,9,20,Profit
1677,02-10-2022,20:51:00,84,Female,19,Beauty,3,500,490,1500,2022,10,20,Profit
30,10-10-2023,20:05:00,59,Female,39,Beauty,3,300,285,900,2023,10,20,Profit
226,23-09-2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50,2022,9,17,Loss
229,09-11-2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90,2023,11,19,Profit
896,30-12-2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50,2023,12,19,Profit
959,18-09-2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60,2022,9,17,Profit
998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100,2023,10,17,Profit
1030,27-11-2022,18:02:00,96,Female,39,Beauty,3,300,309,900,2022,11,18,Profit
1226,30-11-2023,17:52:00,102,Female,61,Clothing,1,50,51,50,2023,11,17,Loss
1229,02-11-2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90,2023,11,21,Profit
1896,05-11-2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50,2022,11,20,Profit
1959,08-10-2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60,2022,10,19,Profit
1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100,2023,10,19,Profit
12,09-12-2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75,2022,12,22,Profit
1012,08-12-2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75,2022,12,18,Profit
710,03-09-2022,21:11:00,71,Female,26,Electronics,3,500,495,1500,2022,9,21,Profit
776,08-09-2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90,2023,9,18,Profit
817,05-10-2022,21:12:00,87,Male,30,Beauty,4,50,49,200,2022,10,21,Profit
1710,23-10-2022,20:14:00,104,Female,26,Electronics,3,500,610,1500,2022,10,20,Profit
1776,23-10-2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90,2022,10,20,Profit
1817,11-09-2022,21:22:00,82,Male,30,Beauty,4,50,50,200,2022,9,21,Profit
334,16-10-2022,20:37:00,103,Male,31,Electronics,3,300,360,900,2022,10,20,Profit
343,09-11-2022,18:44:00,68,Male,21,Electronics,2,25,30,50,2022,11,18,Profit
628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200,2023,12,18,Profit
983,10-10-2022,20:12:00,61,Female,29,Clothing,1,300,345,300,2022,10,20,Loss
1334,21-09-2022,20:37:00,60,Male,31,Electronics,3,300,366,900,2022,9,20,Profit
1343,21-10-2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50,2023,10,20,Profit
1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200,2022,12,22,Profit
1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300,2022,12,21,Loss
141,01-11-2022,19:26:00,54,Female,22,Electronics,1,50,59,50,2022,11,19,Loss
145,06-11-2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75,2022,11,19,Profit
507,11-12-2022,21:40:00,52,Female,37,Electronics,3,500,485,1500,2022,12,21,Profit
841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100,2022,12,20,Profit
898,17-09-2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90,2023,9,20,Profit
951,18-09-2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100,2022,9,21,Profit
1141,17-09-2023,19:13:00,65,Female,22,Electronics,1,50,58,50,2023,9,19,Loss
1145,01-09-2023,19:19:00,87,Female,39,Clothing,3,25,31,75,2023,9,19,Profit
1507,27-12-2022,22:14:00,95,Female,37,Electronics,3,500,520,1500,2022,12,22,Profit
1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100,2023,11,18,Profit
1898,13-11-2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90,2023,11,18,Profit
1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100,2022,12,18,Profit
181,06-11-2023,19:59:00,79,Male,19,Electronics,4,300,327,1200,2023,11,19,Profit
1181,06-11-2022,18:28:00,84,Male,19,Electronics,4,300,354,1200,2022,11,18,Profit
784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500,2023,10,22,Loss
1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500,2023,12,20,Loss
20,12-12-2023,21:35:00,85,Male,22,Clothing,3,300,345,900,2023,12,21,Profit
690,19-12-2023,18:39:00,91,Female,52,Clothing,3,300,324,900,2023,12,18,Profit
1020,22-11-2022,18:30:00,86,Male,22,Clothing,3,300,300,900,2022,11,18,Profit
1690,05-09-2023,17:36:00,101,Female,52,Clothing,3,300,369,900,2023,9,17,Profit
47,22-10-2022,17:22:00,96,Female,40,Beauty,3,500,600,1500,2022,10,17,Profit
405,17-10-2022,17:55:00,79,Female,25,Clothing,4,300,324,1200,2022,10,17,Profit
1047,04-12-2022,21:53:00,84,Female,40,Beauty,3,500,490,1500,2022,12,21,Profit
1405,28-10-2023,20:08:00,91,Female,25,Clothing,4,300,342,1200,2023,10,20,Profit
205,22-11-2022,17:20:00,88,Female,43,Clothing,1,25,25.5,25,2022,11,17,Loss
512,06-12-2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25,2022,12,18,Profit
565,05-09-2023,20:24:00,75,Female,45,Beauty,2,30,9,60,2023,9,20,Profit
761,14-11-2022,22:16:00,64,Female,33,Clothing,1,500,275,500,2022,11,22,Profit
762,27-11-2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50,2023,11,17,Profit
950,22-09-2022,21:27:00,75,Male,36,Clothing,3,300,144,900,2022,9,21,Profit
1205,25-11-2022,19:19:00,97,Female,43,Clothing,1,25,7.25,25,2022,11,19,Profit
1512,20-12-2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25,2023,12,20,Profit
1565,04-09-2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60,2023,9,20,Profit
1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500,2023,12,18,Profit
1762,15-11-2023,18:43:00,81,Female,24,Electronics,2,25,11,50,2023,11,18,Profit
1950,04-12-2022,19:23:00,50,Male,36,Clothing,3,300,84,900,2022,12,19,Profit
86,29-09-2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90,2023,9,18,Profit
173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120,2023,12,17,Profit
1086,14-09-2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90,2023,9,19,Profit
1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120,2022,12,21,Profit
595,15-10-2022,21:35:00,65,Female,18,Clothing,4,500,210,2000,2022,10,21,Profit
827,28-10-2023,19:24:00,96,Male,61,Beauty,3,300,165,900,2023,10,19,Profit
965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200,2022,11,21,Profit
1595,04-10-2023,17:44:00,115,Female,18,Clothing,4,500,255,2000,2023,10,17,Profit
1827,09-11-2022,20:02:00,62,Male,61,Beauty,3,300,132,900,2022,11,20,Profit
1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200,2022,12,20,Profit
388,03-12-2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25,2022,12,19,Profit
631,22-10-2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90,2023,10,22,Profit
1388,13-10-2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25,2023,10,18,Profit
1631,01-11-2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90,2022,11,19,Profit
554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150,2022,12,21,Profit
812,02-10-2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75,2023,10,17,Profit
1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150,2023,11,19,Profit
1812,25-10-2023,22:19:00,85,Male,19,Electronics,3,25,12,75,2023,10,22,Profit
58,16-09-2023,19:18:00,53,Male,18,Clothing,4,300,75,1200,2023,9,19,Profit
952,21-12-2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25,2022,12,18,Profit
1058,30-10-2022,18:31:00,100,Male,18,Clothing,4,300,153,1200,2022,10,18,Profit
1952,17-12-2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25,2022,12,22,Profit
345,07-12-2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30,2022,12,18,Profit
458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100,2023,11,21,Profit
582,30-09-2022,21:38:00,110,Male,35,Clothing,3,300,75,900,2022,9,21,Profit
963,19-10-2023,18:24:00,76,Female,55,Beauty,1,50,13,50,2023,10,18,Profit
1345,29-09-2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30,2022,9,17,Profit
1458,09-10-2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100,2023,10,19,Profit
1582,17-10-2023,19:12:00,56,Male,35,Clothing,3,300,114,900,2023,10,19,Profit
1963,12-12-2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50,2022,12,20,Profit
369,13-12-2023,19:42:00,111,Male,23,Electronics,3,500,215,1500,2023,12,19,Profit
706,04-09-2022,22:19:00,66,Male,51,Electronics,4,25,8,100,2022,9,22,Profit
747,21-10-2022,18:12:00,51,Male,23,Beauty,1,30,9.3,30,2022,10,18,Profit
1369,10-10-2022,21:14:00,64,Male,23,Electronics,3,500,180,1500,2022,10,21,Profit
1706,16-10-2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100,2022,10,18,Profit
1747,05-09-2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30,2023,9,18,Profit
533,13-11-2022,17:19:00,92,Male,19,Electronics,3,500,155,1500,2022,11,17,Profit
1533,29-10-2022,19:35:00,67,Male,19,Electronics,3,500,255,1500,2022,10,19,Profit
169,28-11-2022,18:47:00,73,Male,18,Beauty,3,500,145,1500,2022,11,18,Profit
645,14-12-2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120,2022,12,22,Profit
968,18-12-2023,20:34:00,101,Female,48,Clothing,3,300,120,900,2023,12,20,Profit
997,01-10-2023,20:36:00,51,Male,52,Beauty,3,30,15,90,2023,10,20,Profit
1169,25-09-2022,17:12:00,101,Male,18,Beauty,3,500,255,1500,2022,9,17,Profit
1645,12-10-2023,17:27:00,109,Female,35,Electronics,4,30,9,120,2023,10,17,Profit
1968,21-09-2022,19:09:00,75,Female,48,Clothing,3,300,153,900,2022,9,19,Profit
1997,29-10-2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90,2023,10,21,Profit
57,11-10-2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30,2022,10,20,Profit
137,10-09-2022,20:42:00,66,Male,46,Beauty,2,500,125,1000,2022,9,20,Profit
778,13-12-2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100,2023,12,18,Profit
1057,19-09-2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30,2023,9,22,Profit
